subject_id,site_id,slice_idx,raw_prediction,harmonized_prediction,psnr,mse,mae,pixel_cosine_similarity,cross_correlation,subject_wasserstein_raw_harm,subject_kl_raw_harm,exact_identity,near_identity,output_below_zero_fraction,output_above_one_fraction
CMU_50648,0,99,14,14,24.816766610483263,0.0032985520307522304,0.044137607164924646,0.9966952524388462,0.9920431037895969,0.04058703643719941,0.12626968694408972,False,False,0.0,0.0
CMU_50661,0,58,14,14,26.15245025661781,0.0024252414061593963,0.03639848583008621,0.9968180065341751,0.992511290374232,0.03268459530766655,0.123076714742126,False,False,0.0,0.0
Caltech_51463,1,124,14,12,20.81755924206015,0.008284076023610806,0.05970969137820125,0.9971959925074717,0.9952022204434886,0.0592356413181948,0.15413482307571713,False,False,0.0,0.0
Caltech_51470,1,150,12,12,27.58709133457411,0.0017429738305133062,0.02979618413609625,0.9979352274247022,0.9954206950757633,0.024342970890522897,0.11475183019405302,False,False,0.0,0.0
Caltech_51476,1,150,5,12,26.979948931255137,0.0020044955981165023,0.03063592043804928,0.9976486866756693,0.9952504337498365,0.025614254121256265,0.15265407855685567,False,False,0.0,0.0
Caltech_51484,1,151,5,14,27.689180980663494,0.0017024795422216727,0.02895979246870451,0.9981031423973449,0.9962718912218789,0.025130133555826835,0.2522380827187574,False,False,0.0,0.0
KKI_50786,2,124,5,5,24.8601661323152,0.003265753393230836,0.036153342302312375,0.9921447794602031,0.985347804551549,0.03155396446901104,0.08097463418802178,False,False,0.0,0.0
KKI_50800,2,125,5,5,27.949810124763523,0.0016033154867343337,0.02398501380281751,0.9941885781357903,0.9878881625118137,0.012750088828514168,0.03401867765054212,False,False,0.0,0.0
KKI_50810,2,124,5,5,27.041312618566188,0.001976372207944865,0.026945029842922658,0.992948364444738,0.9862338393844164,0.018914312844915265,0.039490570147027615,False,False,0.0,0.0
KKI_50814,2,127,5,12,24.103607521420606,0.003887221139632042,0.040711971165838176,0.9952018475171133,0.9905483675767942,0.03591160924914476,0.0672750436766782,False,False,0.0,0.0
KKI_50823,2,105,5,5,25.338183869056422,0.0029253754544410577,0.034489846816775103,0.991057114567119,0.9833002571840794,0.028436884334161992,0.06623816424970518,False,False,0.0,0.0
Leuven_50690,3,130,8,8,30.808849225369777,0.0008300706868970443,0.016822542855624303,0.9972323048809637,0.995051681350407,0.0033306731335360357,0.06596760527930101,False,False,0.0,0.0
Leuven_50697,3,124,8,8,28.95833403291715,0.0012710615948656092,0.021514437853822302,0.9956890147907486,0.9923881844115781,0.012475119298725757,0.025023174666718308,False,False,0.0,0.0
Leuven_50703,3,127,8,8,28.528709362311094,0.0014032306551256437,0.022836660924398396,0.9954788160655963,0.9921661582681182,0.014793856995098716,0.04360525238600642,False,False,0.0,0.0
Leuven_50711,3,151,8,8,30.78552786018035,0.0008345401085208889,0.017262503775650917,0.9978858268211208,0.996366271093218,0.008833152697586943,0.18560840511735965,False,False,0.0,0.0
Leuven_50732,3,151,8,8,31.300410457450297,0.0007412401824017427,0.01599921225315636,0.9978465631208165,0.9962938998510235,0.0053051223633034834,0.1928781995363521,False,False,0.0,0.0
Leuven_50736,3,130,8,8,29.795688654762813,0.001048168573759393,0.01863758537492762,0.996748948778439,0.9947027494237893,0.010989344381835815,0.03130384534642783,False,False,0.0,0.0
Leuven_50745,3,150,8,8,31.52723944540635,0.0007035193636714583,0.014904484989681308,0.997718819811026,0.9962475661807068,0.005570243490903935,0.15303320742736526,False,False,0.0,0.0
MaxMun_51332,4,150,14,14,27.70409638672788,0.001696642576873527,0.028324741416347693,0.9970222715870115,0.9921371846670248,0.018906158550371616,0.033923453462996196,False,False,0.0,0.0
MaxMun_51347,4,130,14,14,27.395436335028375,0.001821614046601872,0.030280926324396606,0.9971347541012903,0.9935409290957341,0.022702567328226397,0.15570847688020886,False,False,0.0,0.0
MaxMun_51357,4,129,14,14,26.570698005143853,0.0022025724335858242,0.03347851274980354,0.9970580203759533,0.9932097472203609,0.02860927262099136,0.14409491505943148,False,False,0.0,0.0
MaxMun_51361,4,129,8,8,27.68440026953114,0.0017043546625885011,0.02901745737718403,0.9975712176123533,0.9943218582999299,0.0213505194612556,0.1138135365353077,False,False,0.0,0.0
MaxMun_51370,4,130,14,14,29.035899165079783,0.00124856191505638,0.023810048073201112,0.9964446996556151,0.9913447253236385,0.008745852437484852,0.024765560131170206,False,False,0.0,0.0
NYU_50953,5,104,8,8,162.2428132721258,5.966486643944216e-17,1.184077724758481e-09,1.0,0.999999999999999,1.184077724758481e-09,0.0,False,True,0.0,0.0
NYU_50967,5,105,14,14,162.42548502205904,5.720730617040343e-17,1.107437697100977e-09,0.9999999999999998,0.9999999999999986,1.107437697100977e-09,0.0,False,True,0.0,0.0
NYU_50973,5,124,8,8,161.69714652669091,6.765273325543778e-17,1.2379928193695378e-09,0.9999999999999998,0.999999999999998,1.2379928193695378e-09,0.0,False,True,0.0,0.0
NYU_51007,5,99,14,14,160.8232858630215,8.273159813065068e-17,1.7765038329287108e-09,0.9999999999999998,0.9999999999999977,1.7765038329287108e-09,0.0,False,True,0.0,0.0
NYU_51027,5,104,8,8,160.43828446425766,9.040065008689927e-17,1.5818955034774262e-09,1.0,1.0,1.5818955034774262e-09,0.0,False,True,0.0,0.0
NYU_51030,5,125,8,8,160.21353819877632,9.520202367477608e-17,1.8074999275086157e-09,0.9999999999999999,0.9999999999999988,1.8074999275086157e-09,4.817732694200984e-08,False,True,0.0,0.0
NYU_51046,5,125,14,14,157.89204854668608,1.6247821728434451e-16,3.026215722456982e-09,0.9999999999999999,0.9999999999999969,3.026215722456982e-09,0.0,False,True,0.0,0.0
NYU_51051,5,105,5,5,160.37867669332283,9.164997074454016e-17,1.7155059595097555e-09,1.0,1.0,1.7155059595097555e-09,0.0,False,True,0.0,0.0
NYU_51058,5,99,14,14,161.68808266048012,6.77940741366173e-17,1.3329235493131364e-09,0.9999999999999999,0.9999999999999993,1.3329235493131364e-09,0.0,False,True,0.0,0.0
NYU_51061,5,124,8,8,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51062,5,126,8,8,160.3388103518387,9.249515080722234e-17,1.6680132830515504e-09,0.9999999999999999,0.9999999999999998,1.6680132830515504e-09,0.0,False,True,0.0,0.0
NYU_51065,5,129,14,14,161.53455788520418,7.023348382704402e-17,1.351764922219445e-09,0.9999999999999999,0.9999999999999972,1.351764922219445e-09,0.0,False,True,0.0,0.0
NYU_51075,5,127,8,8,164.2043409255575,3.798095735488283e-17,5.984475137665868e-10,0.9999999999999998,0.9999999999999999,5.984475137665868e-10,1.0029640782060288e-08,False,True,0.0,0.0
NYU_51080,5,129,8,8,160.95862089084898,8.019326779777451e-17,1.477474143030122e-09,0.9999999999999999,1.0,1.477474143030122e-09,0.0,False,True,0.0,0.0
NYU_51089,5,102,8,8,161.1831761865327,7.61521871886621e-17,1.5456071977837382e-09,0.9999999999999998,0.9999999999999976,1.5456071977837382e-09,0.0,False,True,0.0,0.0
NYU_51109,5,130,8,8,161.21093854621313,7.566693548588434e-17,1.3627072803501505e-09,1.0,0.9999999999999999,1.3627072803501505e-09,0.0,False,True,0.0,0.0
NYU_51111,5,127,8,8,162.8316279523316,5.2099937794427946e-17,9.32686816668138e-10,1.0,1.0,9.32686816668138e-10,0.0,False,True,0.0,0.0
NYU_51153,5,130,8,8,159.6506513409269,1.0837643623308924e-16,1.9200285805709427e-09,0.9999999999999998,0.9999999999999996,1.9200285805709427e-09,9.587699142275526e-09,False,True,0.0,0.0
NYU_51159,5,126,8,8,160.82402382396455,8.271754142398657e-17,1.5277530351909263e-09,0.9999999999999999,0.9999999999999984,1.5277530351909263e-09,0.0,False,True,0.0,0.0
OHSU_50148,6,82,8,8,27.621549416855725,0.0017291993289075725,0.0271125066794482,0.9967416185722191,0.9933791345783558,0.016229594403189607,0.28413279121243823,False,False,0.0,0.0
OHSU_50158,6,96,8,8,29.934876722240897,0.0010151081807738623,0.01958166817064838,0.996911591142567,0.9946178141787965,0.008497764407540298,0.10863519992055333,False,False,0.0,0.0
OHSU_50163,6,97,14,14,29.76432923952705,0.0010557645516714991,0.020631221532293353,0.997497436945375,0.9951030860684913,0.010662285088509749,0.12292957245157657,False,False,0.0,0.0
Olin_50109,7,89,14,14,27.803855594146718,0.0016581142076114515,0.02504856277141082,0.9965082284627966,0.9937755278128015,0.021532262577630468,0.1322773746049694,False,False,0.0,0.0
Olin_50116,7,72,14,14,27.55605777615426,0.0017554732756129166,0.026238916996467188,0.9966917008620869,0.9940810077765688,0.021542692305720257,0.1602290170597359,False,False,0.0,0.0
Olin_50130,7,85,14,14,29.901235969520307,0.0010230018122063776,0.018721897959023376,0.9968262891736944,0.9944673250135264,0.007578809210924159,0.08684766457849431,False,False,0.0,0.0
