subject_id,site_id,slice_idx,raw_prediction,harmonized_prediction,psnr,mse,mae,pixel_cosine_similarity,cross_correlation,subject_wasserstein_raw_harm,subject_kl_raw_harm,exact_identity,near_identity,output_below_zero_fraction,output_above_one_fraction
CMU_50648,0,99,4,4,18.826539865441372,0.013102253971499896,0.07598658857248795,0.9714904829304885,0.9268374133036128,0.02920732013158744,0.07852641456118267,False,False,0.0,0.0
CMU_50661,0,58,4,16,17.649673065426644,0.01718037715254001,0.08758276423770417,0.9665537749913836,0.9176243264153641,0.05330556599232728,0.1256636123665707,False,False,0.0,0.0
Caltech_51463,1,124,14,4,13.378272446732094,0.04593807107205524,0.14312664169494715,0.9430478942394989,0.9004473779154821,0.13235076184497407,0.3041519545808642,False,False,0.0,0.0
Caltech_51470,1,150,13,14,18.458493395268647,0.014261022348716453,0.06831799192382743,0.968070037476615,0.9281539748148202,0.020732270320472812,0.0636792940844586,False,False,0.0,0.0
Caltech_51476,1,150,14,14,17.783678801078327,0.01665835526684329,0.06840069332651463,0.9603550574268896,0.9192430640232222,0.016026892079372003,0.058454941244661385,False,False,0.0,0.0
Caltech_51484,1,151,13,4,19.189750067801526,0.012051052909992548,0.06365343576238314,0.9708955113421774,0.9414804482544156,0.012935822688980752,0.08737002403170688,False,False,0.0,0.0
KKI_50786,2,124,14,13,14.165924824919916,0.03831841331070866,0.1270156946576284,0.9189694413201859,0.8475529416641648,0.10251247407619157,0.26627570774169185,False,False,0.0,0.0
KKI_50800,2,125,13,13,15.924670126985948,0.025558360249477212,0.10557442666777499,0.9560718307870358,0.9078678237861443,0.0798012176824188,0.19135488243659382,False,False,0.0,0.0
KKI_50810,2,124,13,13,14.41760692271549,0.03616090638956366,0.12504733886010153,0.9280230325646378,0.8580395263384711,0.09829344622875377,0.24524608420778518,False,False,0.0,0.0
KKI_50814,2,127,3,13,16.135737167505088,0.024345925193573145,0.1007519655501781,0.9581771636808076,0.9169691513363307,0.07835229509324364,0.160674261853854,False,False,0.0,0.0
KKI_50823,2,105,13,16,13.901682178849395,0.04072225153146949,0.13404209548020368,0.9120572462330284,0.8322111331856414,0.10972593440431619,0.38034522061919984,False,False,0.0,0.0
Leuven_50690,3,130,13,4,16.883519458250376,0.02049500620673981,0.08497253204724893,0.9546298859748152,0.9174819580061011,0.057603345696651556,0.09416836007061452,False,False,0.0,0.0
Leuven_50697,3,124,13,4,15.494208698863542,0.02822143741619118,0.10337898380546837,0.9388067500392093,0.8900229503086053,0.07623674885686955,0.11625875955063854,False,False,0.0,0.0
Leuven_50703,3,127,13,4,15.160891897908906,0.03047269116593879,0.10773130326585155,0.9341402553688343,0.8827529137681304,0.08263355889717228,0.11467830013363131,False,False,0.0,0.0
Leuven_50711,3,151,14,4,18.050500323801497,0.01566570584807818,0.07446267184313254,0.9648951028288743,0.9388872382118737,0.05105206272780177,0.11418503009687894,False,False,0.0,0.0
