subject_id,site_id,slice_idx,raw_prediction,harmonized_prediction,psnr,mse,mae,pixel_cosine_similarity,cross_correlation,subject_wasserstein_raw_harm,subject_kl_raw_harm,exact_identity,near_identity,output_below_zero_fraction,output_above_one_fraction
CMU_50648,0,99,0,5,22.32324396655646,0.00585700511555449,0.04998855540541757,0.9864476257664624,0.9684009368442507,0.02876673497108317,0.03278619597012168,False,False,0.0,0.0
CMU_50661,0,58,0,0,21.875129414845496,0.006493622810260914,0.053717000994817916,0.9877083415310844,0.9719535697025627,0.03649777849181624,0.05661135540148024,False,False,0.0,0.0
Caltech_51463,1,124,1,5,18.29539166531237,0.014806787153155173,0.08151037190805133,0.9924805484836976,0.9871620233977683,0.07971773341091526,0.1612923510134477,False,False,0.0,0.0
Caltech_51470,1,150,1,1,23.179664178610743,0.00480876531142124,0.03821386387993936,0.9896318992968642,0.9777373409842943,0.022132275367078014,0.03226476262343027,False,False,0.0,0.0
Caltech_51476,1,150,1,1,24.704613654834443,0.0033848438184778135,0.032036203862167524,0.9923192434578759,0.9845454124494426,0.013308454404187244,0.03479937560158329,False,False,0.0,0.0
Caltech_51484,1,151,1,1,24.080047571370677,0.00390836614656888,0.03287611111029077,0.9908762033705583,0.9821759368574724,0.01685566416984597,0.07605102437067372,False,False,0.0,0.0
KKI_50786,2,124,2,2,15.952735107767053,0.0253937295089158,0.10753414432086485,0.9816796532947542,0.9656167060723992,0.10411855257301195,0.23727306046138963,False,False,0.0,0.0
KKI_50800,2,125,2,2,17.84747863256999,0.016415425208833885,0.08741583542360169,0.9890859201370715,0.9775858006438699,0.07977389016434991,0.17923479550536808,False,False,0.0,0.0
KKI_50810,2,124,2,2,16.35887447777144,0.023126640650127546,0.1026856416969529,0.9844167388083762,0.969433335973299,0.09808228436009112,0.23377666308325715,False,False,0.0,0.0
KKI_50814,2,127,2,2,18.77947607722608,0.01324501310318163,0.07798332771371433,0.9898714148689363,0.9800429271095197,0.07080096382693028,0.1556139620854772,False,False,0.0,0.0
KKI_50823,2,105,2,2,17.318130054447348,0.018543298719874944,0.09313445127657567,0.9809631908779075,0.9642807571603296,0.08866599075287904,0.28096720753073395,False,False,0.0,0.0
Leuven_50690,3,130,3,3,24.375637663658587,0.003651205135927837,0.034528608888041615,0.9899741657141868,0.9820179079574459,0.019214238838645994,0.030160729706710736,False,False,0.0,0.0
Leuven_50697,3,124,3,3,22.026197411690255,0.006271627544474734,0.05163127942560482,0.9902906720411259,0.9829195826782554,0.04638109564453248,0.04609521217333281,False,False,0.0,0.0
Leuven_50703,3,127,3,3,21.798847173283853,0.006608688511476371,0.05339548287072726,0.9888890489202931,0.9810343781795254,0.04900182678893894,0.047604600967708036,False,False,0.0,0.0
Leuven_50711,3,151,3,3,24.537665925564873,0.003517494341291035,0.03392563457348868,0.9903606155702821,0.9834483030523683,0.018847965069635653,0.08071045821804217,False,False,0.0,0.0
Leuven_50732,3,151,3,3,26.43262416521379,0.002273723149395668,0.027529727544426053,0.9933785230338746,0.9886463203983167,0.012439469767663625,0.07629396547391715,False,False,0.0,0.0
Leuven_50736,3,130,3,3,25.44434008893413,0.002854736258401237,0.030887224709000145,0.992177969270997,0.9872896613227437,0.022257032596736132,0.019696355356993288,False,False,0.0,0.0
Leuven_50745,3,150,3,3,26.03686453697387,0.0024906548400369815,0.027484726186269157,0.9926599633796798,0.9880363520320394,0.0167390890275487,0.052257030598553786,False,False,0.0,0.0
MaxMun_51332,4,150,4,4,19.8655905772371,0.01031432810063865,0.06064263902444303,0.9789138784167958,0.9502011452769936,0.048189573179875184,0.17674329670786101,False,False,0.0,0.0
